Year,Month,Make,Model,Segment,Body,Engine,Transmission,County,Range,Quantity
2024,April,KIA,sportage,Medium SUV (D3),MPV,petrol/plug-in electric hybrid,automatic,Laois,,1.0
2024,April,KIA,sportage,Medium SUV (D3),MPV,petrol/plug-in electric hybrid,automatic,Tipperary,,1.0
2024,April,KIA,sportage,Medium SUV (D3),MPV,petrol/plug-in electric hybrid,automatic,Westmeath,,1.0
2024,April,LAND ROVER,defender,Large SUV (E3),Station Wagon,petrol/plug-in electric hybrid,automatic,Cork,,2.0
2024,April,LAND ROVER,defender,Large SUV (E3),Station Wagon,petrol/plug-in electric hybrid,automatic,Dublin,,7.0
2024,April,LAND ROVER,defender,Large SUV (E3),Station Wagon,petrol/plug-in electric hybrid,automatic,Donegal,,2.0
2024,April,LAND ROVER,defender,Large SUV (E3),Station Wagon,petrol/plug-in electric hybrid,automatic,Kildare,,1.0
2024,April,LAND ROVER,defender,Large SUV (E3),Station Wagon,petrol/plug-in electric hybrid,automatic,Limerick,,1.0
2024,April,LAND ROVER,defender,Large SUV (E3),Station Wagon,petrol/plug-in electric hybrid,automatic,Meath,,1.0
2024,April,LAND ROVER,discovery sport,Medium SUV (D3),Station Wagon,petrol/plug-in electric hybrid,automatic,Dublin,,5.0
2024,April,LAND ROVER,range rover,Large SUV (E3),Station Wagon,petrol/plug-in electric hybrid,automatic,Dublin,,15.0
2024,April,LAND ROVER,range rover,Large SUV (E3),Station Wagon,petrol/plug-in electric hybrid,automatic,Kerry,,1.0
2024,April,LAND ROVER,range rover,Large SUV (E3),Station Wagon,petrol/plug-in electric hybrid,automatic,Tipperary,,1.0
2024,April,LAND ROVER,range rover,Large SUV (E3),Station Wagon,petrol/plug-in electric hybrid,automatic,Waterford,,1.0
2024,April,LAND ROVER,range rover,Large SUV (E3),Station Wagon,petrol/plug-in electric hybrid,automatic,Wicklow,,1.0
2024,April,LAND ROVER,range rover evoque r,Medium SUV (D3),Station Wagon,petrol/plug-in electric hybrid,automatic,Cork,,1.0
2024,April,LAND ROVER,range rover evoque r,Medium SUV (D3),Station Wagon,petrol/plug-in electric hybrid,automatic,Clare,,1.0
2024,April,LAND ROVER,range rover evoque r,Medium SUV (D3),Station Wagon,petrol/plug-in electric hybrid,automatic,Dublin,,3.0
2024,April,LAND ROVER,range rover sport ra,Large SUV (E3),Station Wagon,petrol/plug-in electric hybrid,automatic,Cork,,4.0
2024,April,LAND ROVER,range rover sport ra,Large SUV (E3),Station Wagon,petrol/plug-in electric hybrid,automatic,Dublin,,14.0
2024,April,LAND ROVER,range rover sport ra,Large SUV (E3),Station Wagon,petrol/plug-in electric hybrid,automatic,Kildare,,1.0
2024,April,LAND ROVER,range rover sport ra,Large SUV (E3),Station Wagon,petrol/plug-in electric hybrid,automatic,Meath,,1.0
2024,April,LAND ROVER,velar,Medium SUV (D3),Station Wagon,petrol/plug-in electric hybrid,automatic,Louth,,1.0
2024,April,LAND ROVER,velar,Medium SUV (D3),Station Wagon,petrol/plug-in electric hybrid,automatic,Wicklow,,1.0
2024,April,LEXUS,nx,Medium SUV (D3),Jeep,petrol/plug-in electric hybrid,automatic,Cork,,2.0
2024,April,LEXUS,nx,Medium SUV (D3),Jeep,petrol/plug-in electric hybrid,automatic,Clare,,1.0
2024,April,LEXUS,nx,Medium SUV (D3),Jeep,petrol/plug-in electric hybrid,automatic,Cavan,,2.0
2024,April,LEXUS,nx,Medium SUV (D3),Jeep,petrol/plug-in electric hybrid,automatic,Dublin,,10.0
2024,April,LEXUS,nx,Medium SUV (D3),Jeep,petrol/plug-in electric hybrid,automatic,Louth,,1.0
2024,April,LEXUS,nx,Medium SUV (D3),Jeep,petrol/plug-in electric hybrid,automatic,Wicklow,,1.0
2024,April,LEXUS,rx,Large SUV (E3),Jeep,petrol/plug-in electric hybrid,automatic,Cork,,1.0
2024,April,LEXUS,rx,Large SUV (E3),Jeep,petrol/plug-in electric hybrid,automatic,Dublin,,4.0
2024,April,LEXUS,rx,Large SUV (E3),Jeep,petrol/plug-in electric hybrid,automatic,Galway,,1.0
2024,April,LEXUS,rx,Large SUV (E3),Jeep,petrol/plug-in electric hybrid,automatic,Wicklow,,1.0
2024,April,LEXUS,rx,Large SUV (E3),MPV,petrol/plug-in electric hybrid,automatic,Dublin,,1.0
2024,April,MAZDA,cx-60,Large SUV (E3),Jeep,petrol/plug-in electric hybrid,automatic,Cork,,3.0
2024,April,MAZDA,cx-60,Large SUV (E3),Jeep,petrol/plug-in electric hybrid,automatic,Dublin,,3.0
2024,April,MAZDA,cx-60,Large SUV (E3),Jeep,petrol/plug-in electric hybrid,automatic,Kilkenny,,1.0
2024,April,MAZDA,cx-60,Large SUV (E3),Jeep,petrol/plug-in electric hybrid,automatic,Louth,,1.0
2024,April,MAZDA,mx,Sports Standard (G1),Jeep,petrol/plug-in electric hybrid,automatic,Cork,,1.0
2024,April,MERCEDES-BENZ,cla class,Sports Standard (G1),Saloon,petrol/plug-in electric hybrid,automatic,Dublin,,4.0
2024,April,MERCEDES-BENZ,e class,Large Prestige (E2),Estate,diesel/plug-in electric hybrid,automatic,Dublin,,2.0
2024,April,MERCEDES-BENZ,e class,Large Prestige (E2),Estate,diesel/plug-in electric hybrid,automatic,Galway,,1.0
2024,April,MERCEDES-BENZ,e class,Large Prestige (E2),Saloon,diesel/plug-in electric hybrid,automatic,Carlow,,2.0
2024,April,MERCEDES-BENZ,e class,Large Prestige (E2),Saloon,diesel/plug-in electric hybrid,automatic,Dublin,,6.0
2024,April,MERCEDES-BENZ,e class,Large Prestige (E2),Saloon,diesel/plug-in electric hybrid,automatic,Kildare,,3.0
2024,April,MERCEDES-BENZ,e class,Large Prestige (E2),Saloon,diesel/plug-in electric hybrid,automatic,Limerick,,1.0
2024,April,MERCEDES-BENZ,e class,Large Prestige (E2),Saloon,diesel/plug-in electric hybrid,automatic,Meath,,1.0
2024,April,MERCEDES-BENZ,e class,Large Prestige (E2),Saloon,diesel/plug-in electric hybrid,automatic,Tipperary,,1.0
2024,April,MERCEDES-BENZ,e class,Large Prestige (E2),Saloon,petrol/plug-in electric hybrid,automatic,Dublin,,10.0
2024,April,MERCEDES-BENZ,eqa,Small SUV (C3),Station Wagon,electric,automatic,Dublin,,1.0
2024,April,MERCEDES-BENZ,eqa,Small SUV (C3),Station Wagon,electric,automatic,Donegal,,1.0
2024,April,MERCEDES-BENZ,eqa,Small SUV (C3),Station Wagon,electric,automatic,Wicklow,,1.0
2024,April,MERCEDES-BENZ,eqb,Medium SUV (D3),Station Wagon,electric,automatic,Dublin,,1.0
2024,April,MERCEDES-BENZ,eqe suv,Medium SUV (D3),Station Wagon,electric,automatic,Cork,,1.0
2024,April,MERCEDES-BENZ,eqe suv,Medium SUV (D3),Station Wagon,electric,automatic,Dublin,,3.0
2024,April,MERCEDES-BENZ,eqe suv,Medium SUV (D3),Station Wagon,electric,automatic,Kildare,,1.0
2024,April,MERCEDES-BENZ,eqe suv,Medium SUV (D3),Station Wagon,electric,automatic,Limerick,,1.0
2024,April,MERCEDES-BENZ,eqe suv,Medium SUV (D3),Station Wagon,electric,automatic,Roscommon,,1.0
2024,April,MERCEDES-BENZ,eqe suv,Medium SUV (D3),Station Wagon,electric,automatic,Wicklow,,1.0
2024,April,MERCEDES-BENZ,eqv,MPV Large (M2),MPV,electric,automatic,Clare,,1.0
2024,April,MERCEDES-BENZ,gla class,Small SUV (C3),Station Wagon,petrol/plug-in electric hybrid,automatic,Cork,,1.0
2024,April,MERCEDES-BENZ,gla class,Small SUV (C3),Station Wagon,petrol/plug-in electric hybrid,automatic,Dublin,,1.0
2024,April,MERCEDES-BENZ,gla class,Small SUV (C3),Station Wagon,petrol/plug-in electric hybrid,automatic,Kildare,,1.0
2024,April,MERCEDES-BENZ,glc,Medium SUV (D3),Station Wagon,diesel/plug-in electric hybrid,automatic,Limerick,,1.0
2024,April,MERCEDES-BENZ,glc,Medium SUV (D3),Station Wagon,petrol/plug-in electric hybrid,automatic,Dublin,,1.0
2024,April,MERCEDES-BENZ,glc,Medium SUV (D3),Station Wagon,petrol/plug-in electric hybrid,automatic,Limerick,,1.0
2024,April,MERCEDES-BENZ,gle class,Medium SUV (D3),Station Wagon,diesel/plug-in electric hybrid,automatic,Cork,,1.0
2024,April,MERCEDES-BENZ,gle class,Medium SUV (D3),Station Wagon,diesel/plug-in electric hybrid,automatic,Dublin,,5.0
2024,April,MERCEDES-BENZ,gle class,Medium SUV (D3),Station Wagon,diesel/plug-in electric hybrid,automatic,Limerick,,2.0
2024,April,MERCEDES-BENZ,gle class,Medium SUV (D3),Station Wagon,diesel/plug-in electric hybrid,automatic,Sligo,,1.0
2024,April,MERCEDES-BENZ,gle class,Medium SUV (D3),Station Wagon,diesel/plug-in electric hybrid,automatic,Tipperary,,1.0
2024,April,MERCEDES-BENZ,gle coupe,Sports Prestige (G2),Station Wagon,diesel/plug-in electric hybrid,automatic,Dublin,,2.0
2024,April,MERCEDES-BENZ,gle coupe,Sports Prestige (G2),Station Wagon,diesel/plug-in electric hybrid,automatic,Limerick,,2.0
2024,April,MERCEDES-BENZ,gle coupe,Sports Prestige (G2),Station Wagon,diesel/plug-in electric hybrid,automatic,Wexford,,2.0
2024,April,MERCEDES-BENZ,s class,Luxury Prestige (F2),Saloon,petrol/plug-in electric hybrid,automatic,Dublin,,2.0
2024,April,MG,mg4,Small Standard (C1),Hatchback,electric,automatic,Cork,,5.0
2024,April,MG,mg4,Small Standard (C1),Hatchback,electric,automatic,Clare,,1.0
2024,April,MG,mg4,Small Standard (C1),Hatchback,electric,automatic,Dublin,,22.0
2024,April,MG,mg4,Small Standard (C1),Hatchback,electric,automatic,Galway,,4.0
2024,April,MG,mg4,Small Standard (C1),Hatchback,electric,automatic,Kildare,,1.0
2024,April,MG,mg4,Small Standard (C1),Hatchback,electric,automatic,Limerick,,2.0
2024,April,MG,mg4,Small Standard (C1),Hatchback,electric,automatic,Louth,,1.0
2024,April,MG,mg4,Small Standard (C1),Hatchback,electric,automatic,Laois,,1.0
2024,April,MG,mg4,Small Standard (C1),Hatchback,electric,automatic,Meath,,2.0
2024,April,MG,mg4,Small Standard (C1),Hatchback,electric,automatic,Tipperary,,1.0
2024,April,MG,mg4,Small Standard (C1),Hatchback,electric,automatic,Westmeath,,2.0
2024,April,MG,mg4,Small Standard (C1),Hatchback,electric,automatic,Wicklow,,4.0
2024,April,MG,mg5,Small Standard (C1),Station Wagon,electric,automatic,Cork,,1.0
2024,April,MG,mg5,Small Standard (C1),Station Wagon,electric,automatic,Dublin,,6.0
2024,April,MG,mg5,Small Standard (C1),Station Wagon,electric,automatic,Donegal,,1.0
2024,April,MG,mg5,Small Standard (C1),Station Wagon,electric,automatic,Meath,,1.0
2024,April,MG,zs,Medium SUV (D3),Hatchback,electric,automatic,Clare,,1.0
2024,April,MG,zs,Medium SUV (D3),Hatchback,electric,automatic,Dublin,,5.0
2024,April,MG,zs,Medium SUV (D3),Hatchback,electric,automatic,Kerry,,1.0
2024,April,MG,zs,Medium SUV (D3),Hatchback,electric,automatic,Wicklow,,1.0
2024,April,NISSAN,ariya,Medium SUV (D3),MPV,electric,automatic,Cork,,1.0
2024,April,NISSAN,ariya,Medium SUV (D3),MPV,electric,automatic,Clare,,1.0
2024,April,NISSAN,ariya,Medium SUV (D3),MPV,electric,automatic,Dublin,,5.0
2024,April,NISSAN,ariya,Medium SUV (D3),MPV,electric,automatic,Donegal,,1.0
2024,April,NISSAN,ariya,Medium SUV (D3),MPV,electric,automatic,Galway,,1.0
2024,April,NISSAN,ariya,Medium SUV (D3),MPV,electric,automatic,Kildare,,1.0
2024,April,NISSAN,leaf,Small Standard (C1),MPV,electric,automatic,Clare,,1.0
2024,April,NISSAN,leaf,Small Standard (C1),MPV,electric,automatic,Dublin,,3.0
2024,April,NISSAN,leaf,Small Standard (C1),MPV,electric,automatic,Galway,,1.0
2024,April,NISSAN,leaf,Small Standard (C1),MPV,electric,automatic,Louth,,1.0
2024,April,OPEL,astra,Small Standard (C1),Hatchback,electric,automatic,Dublin,,1.0
2024,April,OPEL,grandland x,Medium SUV (D3),MPV,petrol/plug-in electric hybrid,automatic,Dublin,,1.0
2024,April,OPEL,mokka,Small SUV (C3),MPV,electric,automatic,Dublin,,1.0
2024,April,PEUGEOT,308,Small Standard (C1),Estate,electric,automatic,Cork,,1.0
2024,April,PEUGEOT,408,Small Standard (C1),Hatchback,petrol/plug-in electric hybrid,automatic,Limerick,,1.0
2024,April,PEUGEOT,508,Medium Standard (D1),Station Wagon,petrol/plug-in electric hybrid,automatic,Dublin,,1.0
2024,April,PEUGEOT,2008,Small SUV (C3),MPV,electric,automatic,Dublin,,1.0
2024,April,PEUGEOT,expert,MPV Compact (M1),MPV,electric,automatic,Tipperary,,1.0
2024,April,PEUGEOT,rifter,MPV Compact (M1),MPV,electric,automatic,Dublin,,1.0
2024,April,POLESTAR,polestar 2,Medium Prestige (D2),Saloon,electric,automatic,Dublin,,3.0
2024,April,POLESTAR,polestar 2,Medium Prestige (D2),Saloon,electric,automatic,Tipperary,,1.0
2024,April,PORSCHE,cayenne,Large SUV (E3),Jeep,petrol/plug-in electric hybrid,automatic,Cork,,1.0
2024,April,PORSCHE,cayenne,Large SUV (E3),Jeep,petrol/plug-in electric hybrid,automatic,Dublin,,17.0
2024,April,PORSCHE,cayenne,Large SUV (E3),Jeep,petrol/plug-in electric hybrid,automatic,Meath,,1.0
2024,April,PORSCHE,cayenne,Large SUV (E3),Jeep,petrol/plug-in electric hybrid,automatic,Wicklow,,1.0
2024,April,PORSCHE,taycan,Luxury Prestige (F2),Estate,electric,automatic,Dublin,,2.0
2024,April,PORSCHE,taycan,Luxury Prestige (F2),Hatchback,electric,automatic,Cork,,1.0
2024,April,PORSCHE,taycan,Luxury Prestige (F2),Hatchback,electric,automatic,Dublin,,6.0
2024,April,RENAULT,megane,Small Standard (C1),Hatchback,electric,automatic,Cork,,1.0
2024,April,RENAULT,megane,Small Standard (C1),Hatchback,electric,automatic,Dublin,,6.0
2024,April,RENAULT,megane,Small Standard (C1),Hatchback,electric,automatic,Laois,,1.0
2024,April,RENAULT,megane,Small Standard (C1),Hatchback,electric,automatic,Wexford,,2.0
2024,April,SKODA,enyaq,Medium SUV (D3),Hatchback,electric,automatic,Cork,,1.0
2024,April,SKODA,enyaq,Medium SUV (D3),Hatchback,electric,automatic,Dublin,,8.0
2024,April,SKODA,enyaq,Medium SUV (D3),Hatchback,electric,automatic,Kildare,,1.0
2024,April,SKODA,enyaq,Medium SUV (D3),Hatchback,electric,automatic,Kilkenny,,1.0
2024,April,SKODA,enyaq,Medium SUV (D3),Hatchback,electric,automatic,Laois,,1.0
2024,April,SKODA,enyaq,Medium SUV (D3),Hatchback,electric,automatic,Wicklow,,1.0
2024,April,SKODA,enyaq,Medium SUV (D3),Hatchback,electric,automatic,Wexford,,1.0
2024,April,SKODA,enyaq,Medium SUV (D3),Station Wagon,electric,automatic,Cork,,5.0
2024,April,SKODA,enyaq,Medium SUV (D3),Station Wagon,electric,automatic,Dublin,,50.0
2024,April,SKODA,enyaq,Medium SUV (D3),Station Wagon,electric,automatic,Kildare,,2.0
2024,April,SKODA,enyaq,Medium SUV (D3),Station Wagon,electric,automatic,Limerick,,3.0
2024,April,SKODA,enyaq,Medium SUV (D3),Station Wagon,electric,automatic,Louth,,2.0
2024,April,SKODA,enyaq,Medium SUV (D3),Station Wagon,electric,automatic,Laois,,4.0
2024,April,SKODA,enyaq,Medium SUV (D3),Station Wagon,electric,automatic,Mayo,,1.0
2024,April,SKODA,enyaq,Medium SUV (D3),Station Wagon,electric,automatic,Offaly,,1.0
2024,April,SKODA,enyaq,Medium SUV (D3),Station Wagon,electric,automatic,Wicklow,,1.0
2024,April,SMART,smart 1,Small SUV (C3),Hatchback,electric,automatic,Cork,,1.0
2024,April,SMART,smart 1,Small SUV (C3),Hatchback,electric,automatic,Dublin,,3.0
2024,April,SUBARU,solterra,Medium SUV (D3),Estate,electric,automatic,Dublin,,1.0
2024,April,SUBARU,solterra,Medium SUV (D3),Estate,electric,automatic,Wicklow,,1.0
2024,April,TESLA,model 3,Medium Prestige (D2),Saloon,electric,automatic,Clare,,1.0
2024,April,TESLA,model 3,Medium Prestige (D2),Saloon,electric,automatic,Dublin,,8.0
2024,April,TESLA,model 3,Medium Prestige (D2),Saloon,electric,automatic,Galway,,1.0
2024,April,TESLA,model 3,Medium Prestige (D2),Saloon,electric,automatic,Limerick,,1.0
2024,April,TESLA,model 3,Medium Prestige (D2),Saloon,electric,automatic,Louth,,1.0
2024,April,TESLA,model 3,Medium Prestige (D2),Saloon,electric,automatic,Meath,,1.0
2024,April,TESLA,model 3,Medium Prestige (D2),Saloon,electric,automatic,Wicklow,,4.0
2024,April,TESLA,model y,Medium SUV (D3),MPV,electric,automatic,Dublin,,1.0
2024,April,TOYOTA,bz4x,Medium SUV (D3),Station Wagon,electric,automatic,Cork,,2.0
2024,April,TOYOTA,bz4x,Medium SUV (D3),Station Wagon,electric,automatic,Clare,,1.0
2024,April,TOYOTA,bz4x,Medium SUV (D3),Station Wagon,electric,automatic,Dublin,,16.0
2024,April,TOYOTA,bz4x,Medium SUV (D3),Station Wagon,electric,automatic,Galway,,1.0
2024,April,TOYOTA,bz4x,Medium SUV (D3),Station Wagon,electric,automatic,Limerick,,1.0
2024,April,TOYOTA,bz4x,Medium SUV (D3),Station Wagon,electric,automatic,Louth,,1.0
2024,April,TOYOTA,bz4x,Medium SUV (D3),Station Wagon,electric,automatic,Leitrim,,1.0
2024,April,TOYOTA,bz4x,Medium SUV (D3),Station Wagon,electric,automatic,Meath,,2.0
2024,April,TOYOTA,bz4x,Medium SUV (D3),Station Wagon,electric,automatic,Offaly,,2.0
2024,April,TOYOTA,bz4x,Medium SUV (D3),Station Wagon,electric,automatic,Sligo,,1.0
2024,April,TOYOTA,bz4x,Medium SUV (D3),Station Wagon,electric,automatic,Tipperary,,1.0
2024,April,TOYOTA,bz4x,Medium SUV (D3),Station Wagon,electric,automatic,Wexford,,2.0
2024,April,TOYOTA,c-hr,Small SUV (C3),Hatchback,petrol/plug-in electric hybrid,automatic,Cork,,4.0
2024,April,TOYOTA,c-hr,Small SUV (C3),Hatchback,petrol/plug-in electric hybrid,automatic,Clare,,1.0
2024,April,TOYOTA,c-hr,Small SUV (C3),Hatchback,petrol/plug-in electric hybrid,automatic,Cavan,,1.0
2024,April,TOYOTA,c-hr,Small SUV (C3),Hatchback,petrol/plug-in electric hybrid,automatic,Carlow,,1.0
2024,April,TOYOTA,c-hr,Small SUV (C3),Hatchback,petrol/plug-in electric hybrid,automatic,Dublin,,10.0
2024,April,TOYOTA,c-hr,Small SUV (C3),Hatchback,petrol/plug-in electric hybrid,automatic,Donegal,,1.0
2024,April,TOYOTA,c-hr,Small SUV (C3),Hatchback,petrol/plug-in electric hybrid,automatic,Galway,,2.0
2024,April,TOYOTA,c-hr,Small SUV (C3),Hatchback,petrol/plug-in electric hybrid,automatic,Kildare,,1.0
2024,April,TOYOTA,c-hr,Small SUV (C3),Hatchback,petrol/plug-in electric hybrid,automatic,Kilkenny,,1.0
2024,April,TOYOTA,c-hr,Small SUV (C3),Hatchback,petrol/plug-in electric hybrid,automatic,Kerry,,1.0
2024,April,TOYOTA,c-hr,Small SUV (C3),Hatchback,petrol/plug-in electric hybrid,automatic,Limerick,,1.0
2024,April,TOYOTA,c-hr,Small SUV (C3),Hatchback,petrol/plug-in electric hybrid,automatic,Longford,,1.0
2024,April,TOYOTA,c-hr,Small SUV (C3),Hatchback,petrol/plug-in electric hybrid,automatic,Louth,,2.0
2024,April,TOYOTA,c-hr,Small SUV (C3),Hatchback,petrol/plug-in electric hybrid,automatic,Meath,,2.0
2024,April,TOYOTA,c-hr,Small SUV (C3),Hatchback,petrol/plug-in electric hybrid,automatic,Offaly,,1.0
2024,April,TOYOTA,c-hr,Small SUV (C3),Hatchback,petrol/plug-in electric hybrid,automatic,Roscommon,,1.0
2024,April,TOYOTA,c-hr,Small SUV (C3),Hatchback,petrol/plug-in electric hybrid,automatic,Sligo,,2.0
2024,April,TOYOTA,c-hr,Small SUV (C3),Hatchback,petrol/plug-in electric hybrid,automatic,Tipperary,,3.0
2024,April,TOYOTA,c-hr,Small SUV (C3),Hatchback,petrol/plug-in electric hybrid,automatic,Waterford,,1.0
2024,April,TOYOTA,c-hr,Small SUV (C3),Hatchback,petrol/plug-in electric hybrid,automatic,Westmeath,,2.0
2024,April,TOYOTA,c-hr,Small SUV (C3),Hatchback,petrol/plug-in electric hybrid,automatic,Wexford,,2.0
2024,April,TOYOTA,prius hybrid,Medium Standard (D1),Hatchback,petrol/plug-in electric hybrid,automatic,Dublin,,2.0
2024,April,TOYOTA,prius hybrid,Medium Standard (D1),Hatchback,petrol/plug-in electric hybrid,automatic,Wicklow,,1.0
2024,April,TOYOTA,rav 4,Medium SUV (D3),Station Wagon,petrol/plug-in electric hybrid,automatic,Cork,,4.0
2024,April,TOYOTA,rav 4,Medium SUV (D3),Station Wagon,petrol/plug-in electric hybrid,automatic,Dublin,,17.0
2024,April,TOYOTA,rav 4,Medium SUV (D3),Station Wagon,petrol/plug-in electric hybrid,automatic,Galway,,1.0
2024,April,TOYOTA,rav 4,Medium SUV (D3),Station Wagon,petrol/plug-in electric hybrid,automatic,Kilkenny,,1.0
2024,April,TOYOTA,rav 4,Medium SUV (D3),Station Wagon,petrol/plug-in electric hybrid,automatic,Kerry,,2.0
2024,April,TOYOTA,rav 4,Medium SUV (D3),Station Wagon,petrol/plug-in electric hybrid,automatic,Louth,,1.0
2024,April,TOYOTA,rav 4,Medium SUV (D3),Station Wagon,petrol/plug-in electric hybrid,automatic,Meath,,1.0
2024,April,TOYOTA,rav 4,Medium SUV (D3),Station Wagon,petrol/plug-in electric hybrid,automatic,Mayo,,2.0
2024,April,TOYOTA,rav 4,Medium SUV (D3),Station Wagon,petrol/plug-in electric hybrid,automatic,Offaly,,1.0
2024,April,TOYOTA,rav 4,Medium SUV (D3),Station Wagon,petrol/plug-in electric hybrid,automatic,Roscommon,,2.0
2024,April,TOYOTA,rav 4,Medium SUV (D3),Station Wagon,petrol/plug-in electric hybrid,automatic,Tipperary,,1.0
2024,April,TOYOTA,rav 4,Medium SUV (D3),Station Wagon,petrol/plug-in electric hybrid,automatic,Waterford,,1.0
2024,April,TOYOTA,rav 4,Medium SUV (D3),Station Wagon,petrol/plug-in electric hybrid,automatic,Wicklow,,4.0
2024,April,VOLKSWAGEN,arteon,MPV Compact (M1),Hatchback,petrol/plug-in electric hybrid,automatic,Louth,,1.0
2024,April,VOLKSWAGEN,id buzz pc,MPV Large (M2),Estate,electric,automatic,Dublin,,2.0
2024,April,VOLKSWAGEN,id buzz pc,MPV Large (M2),Estate,electric,automatic,Kildare,,1.0
2024,April,VOLKSWAGEN,id buzz pc,MPV Large (M2),Estate,electric,automatic,Waterford,,2.0
2024,April,VOLKSWAGEN,id.3,Small Standard (C1),Estate,electric,automatic,Carlow,,1.0
2024,April,VOLKSWAGEN,id.3,Small Standard (C1),Estate,electric,automatic,Dublin,,15.0
2024,April,VOLKSWAGEN,id.3,Small Standard (C1),Estate,electric,automatic,Donegal,,2.0
2024,April,VOLKSWAGEN,id.3,Small Standard (C1),Estate,electric,automatic,Galway,,1.0
2024,April,VOLKSWAGEN,id.3,Small Standard (C1),Estate,electric,automatic,Kildare,,1.0
2024,April,VOLKSWAGEN,id.3,Small Standard (C1),Estate,electric,automatic,Kilkenny,,3.0
2024,April,VOLKSWAGEN,id.3,Small Standard (C1),Estate,electric,automatic,Kerry,,2.0
2024,April,VOLKSWAGEN,id.3,Small Standard (C1),Estate,electric,automatic,Meath,,1.0
2024,April,VOLKSWAGEN,id.3,Small Standard (C1),Estate,electric,automatic,Waterford,,2.0
