Year,Month,Make,Model,Segment,Body,Engine,Transmission,County,Quantity
2024,October,TESLA,model 3,Medium Prestige (D2),Saloon,electric,automatic,Louth,1
2024,October,TOYOTA,bz4x,Medium SUV (D3),Station Wagon,electric,automatic,Cork,1
2024,October,TOYOTA,bz4x,Medium SUV (D3),Station Wagon,electric,automatic,Dublin,10
2024,October,TOYOTA,bz4x,Medium SUV (D3),Station Wagon,electric,automatic,Kildare,2
2024,October,TOYOTA,bz4x,Medium SUV (D3),Station Wagon,electric,automatic,Meath,1
2024,October,TOYOTA,bz4x,Medium SUV (D3),Station Wagon,electric,automatic,Wexford,1
2024,October,TOYOTA,yaris,Mini Standard (B1),Hatchback,petrol electric (hybrid),automatic,Cork,3
2024,October,TOYOTA,yaris,Mini Standard (B1),Hatchback,petrol electric (hybrid),automatic,Dublin,10
2024,October,TOYOTA,yaris,Mini Standard (B1),Hatchback,petrol electric (hybrid),automatic,Meath,1
2024,October,TOYOTA,yaris,Mini Standard (B1),Hatchback,petrol electric (hybrid),automatic,Roscommon,1
2024,October,TOYOTA,yaris,Mini Standard (B1),Hatchback,petrol electric (hybrid),automatic,Sligo,1
2024,October,TOYOTA,yaris,Mini Standard (B1),Hatchback,petrol electric (hybrid),automatic,Waterford,1
2024,October,TOYOTA,yaris,Mini Standard (B1),Hatchback,petrol electric (hybrid),automatic,Westmeath,1
2024,October,TOYOTA,yaris,Mini Standard (B1),Hatchback,petrol electric (hybrid),automatic,Wicklow,1
2024,October,TOYOTA,corolla,Small Standard (C1),Hatchback,petrol electric (hybrid),automatic,Cavan,1
2024,October,TOYOTA,corolla,Small Standard (C1),Hatchback,petrol electric (hybrid),automatic,Dublin,7
2024,October,TOYOTA,corolla,Small Standard (C1),Hatchback,petrol electric (hybrid),automatic,Kildare,1
2024,October,TOYOTA,corolla,Small Standard (C1),Hatchback,petrol electric (hybrid),automatic,Limerick,1
2024,October,TOYOTA,corolla,Small Standard (C1),Hatchback,petrol electric (hybrid),automatic,Meath,1
2024,October,TOYOTA,corolla,Small Standard (C1),Hatchback,petrol electric (hybrid),automatic,Offaly,1
2024,October,TOYOTA,corolla,Small Standard (C1),Hatchback,petrol electric (hybrid),automatic,Waterford,1
2024,October,TOYOTA,c-hr,Small SUV (C3),Hatchback,petrol electric (hybrid),automatic,Cork,3
2024,October,TOYOTA,c-hr,Small SUV (C3),Hatchback,petrol electric (hybrid),automatic,Clare,1
2024,October,TOYOTA,c-hr,Small SUV (C3),Hatchback,petrol electric (hybrid),automatic,Carlow,3
2024,October,TOYOTA,c-hr,Small SUV (C3),Hatchback,petrol electric (hybrid),automatic,Dublin,5
2024,October,TOYOTA,c-hr,Small SUV (C3),Hatchback,petrol electric (hybrid),automatic,Galway,1
2024,October,TOYOTA,c-hr,Small SUV (C3),Hatchback,petrol electric (hybrid),automatic,Kildare,1
2024,October,TOYOTA,c-hr,Small SUV (C3),Hatchback,petrol electric (hybrid),automatic,Limerick,1
2024,October,TOYOTA,c-hr,Small SUV (C3),Hatchback,petrol electric (hybrid),automatic,Mayo,1
2024,October,TOYOTA,c-hr,Small SUV (C3),Hatchback,petrol electric (hybrid),automatic,Waterford,1
2024,October,TOYOTA,c-hr,Small SUV (C3),Hatchback,petrol electric (hybrid),automatic,Westmeath,1
2024,October,TOYOTA,c-hr,Small SUV (C3),Hatchback,petrol electric (hybrid),automatic,Wexford,1
2024,October,TOYOTA,corolla cross,Small SUV (C3),Hatchback,petrol electric (hybrid),automatic,Cork,1
2024,October,TOYOTA,corolla cross,Small SUV (C3),Hatchback,petrol electric (hybrid),automatic,Clare,2
2024,October,TOYOTA,corolla cross,Small SUV (C3),Hatchback,petrol electric (hybrid),automatic,Dublin,11
2024,October,TOYOTA,corolla cross,Small SUV (C3),Hatchback,petrol electric (hybrid),automatic,Donegal,1
2024,October,TOYOTA,corolla cross,Small SUV (C3),Hatchback,petrol electric (hybrid),automatic,Galway,4
2024,October,TOYOTA,corolla cross,Small SUV (C3),Hatchback,petrol electric (hybrid),automatic,Kerry,1
2024,October,TOYOTA,corolla cross,Small SUV (C3),Hatchback,petrol electric (hybrid),automatic,Limerick,6
2024,October,TOYOTA,corolla cross,Small SUV (C3),Hatchback,petrol electric (hybrid),automatic,Longford,1
2024,October,TOYOTA,corolla cross,Small SUV (C3),Hatchback,petrol electric (hybrid),automatic,Louth,1
2024,October,TOYOTA,corolla cross,Small SUV (C3),Hatchback,petrol electric (hybrid),automatic,Laois,1
2024,October,TOYOTA,corolla cross,Small SUV (C3),Hatchback,petrol electric (hybrid),automatic,Meath,5
2024,October,TOYOTA,corolla cross,Small SUV (C3),Hatchback,petrol electric (hybrid),automatic,Offaly,1
2024,October,TOYOTA,corolla cross,Small SUV (C3),Hatchback,petrol electric (hybrid),automatic,Tipperary,2
2024,October,TOYOTA,corolla cross,Small SUV (C3),Hatchback,petrol electric (hybrid),automatic,Waterford,1
2024,October,TOYOTA,corolla cross,Small SUV (C3),Hatchback,petrol electric (hybrid),automatic,Wexford,2
2024,October,TOYOTA,yaris cross,Small SUV (C3),Hatchback,petrol electric (hybrid),automatic,Cork,17
2024,October,TOYOTA,yaris cross,Small SUV (C3),Hatchback,petrol electric (hybrid),automatic,Clare,5
2024,October,TOYOTA,yaris cross,Small SUV (C3),Hatchback,petrol electric (hybrid),automatic,Cavan,1
2024,October,TOYOTA,yaris cross,Small SUV (C3),Hatchback,petrol electric (hybrid),automatic,Dublin,27
2024,October,TOYOTA,yaris cross,Small SUV (C3),Hatchback,petrol electric (hybrid),automatic,Donegal,3
2024,October,TOYOTA,yaris cross,Small SUV (C3),Hatchback,petrol electric (hybrid),automatic,Galway,4
2024,October,TOYOTA,yaris cross,Small SUV (C3),Hatchback,petrol electric (hybrid),automatic,Kildare,3
2024,October,TOYOTA,yaris cross,Small SUV (C3),Hatchback,petrol electric (hybrid),automatic,Kerry,3
2024,October,TOYOTA,yaris cross,Small SUV (C3),Hatchback,petrol electric (hybrid),automatic,Limerick,3
2024,October,TOYOTA,yaris cross,Small SUV (C3),Hatchback,petrol electric (hybrid),automatic,Louth,1
2024,October,TOYOTA,yaris cross,Small SUV (C3),Hatchback,petrol electric (hybrid),automatic,Leitrim,1
2024,October,TOYOTA,yaris cross,Small SUV (C3),Hatchback,petrol electric (hybrid),automatic,Meath,4
2024,October,TOYOTA,yaris cross,Small SUV (C3),Hatchback,petrol electric (hybrid),automatic,Monaghan,1
2024,October,TOYOTA,yaris cross,Small SUV (C3),Hatchback,petrol electric (hybrid),automatic,Mayo,1
2024,October,TOYOTA,yaris cross,Small SUV (C3),Hatchback,petrol electric (hybrid),automatic,Offaly,1
2024,October,TOYOTA,yaris cross,Small SUV (C3),Hatchback,petrol electric (hybrid),automatic,Roscommon,1
2024,October,TOYOTA,yaris cross,Small SUV (C3),Hatchback,petrol electric (hybrid),automatic,Sligo,3
2024,October,TOYOTA,yaris cross,Small SUV (C3),Hatchback,petrol electric (hybrid),automatic,Tipperary,3
2024,October,TOYOTA,yaris cross,Small SUV (C3),Hatchback,petrol electric (hybrid),automatic,Waterford,1
2024,October,TOYOTA,yaris cross,Small SUV (C3),Hatchback,petrol electric (hybrid),automatic,Westmeath,3
2024,October,TOYOTA,yaris cross,Small SUV (C3),Hatchback,petrol electric (hybrid),automatic,Wicklow,3
2024,October,TOYOTA,yaris cross,Small SUV (C3),Hatchback,petrol electric (hybrid),automatic,Wexford,1
2024,October,TOYOTA,corolla,Small Standard (C1),Saloon,petrol electric (hybrid),automatic,Cork,2
2024,October,TOYOTA,corolla,Small Standard (C1),Saloon,petrol electric (hybrid),automatic,Clare,1
2024,October,TOYOTA,corolla,Small Standard (C1),Saloon,petrol electric (hybrid),automatic,Dublin,7
2024,October,TOYOTA,corolla,Small Standard (C1),Saloon,petrol electric (hybrid),automatic,Kildare,1
2024,October,TOYOTA,corolla,Small Standard (C1),Saloon,petrol electric (hybrid),automatic,Kilkenny,2
2024,October,TOYOTA,corolla,Small Standard (C1),Saloon,petrol electric (hybrid),automatic,Kerry,1
2024,October,TOYOTA,corolla,Small Standard (C1),Saloon,petrol electric (hybrid),automatic,Limerick,2
2024,October,TOYOTA,corolla,Small Standard (C1),Saloon,petrol electric (hybrid),automatic,Louth,2
2024,October,TOYOTA,corolla,Small Standard (C1),Saloon,petrol electric (hybrid),automatic,Waterford,1
2024,October,TOYOTA,rav 4,Medium SUV (D3),Station Wagon,petrol electric (hybrid),automatic,Cork,4
2024,October,TOYOTA,rav 4,Medium SUV (D3),Station Wagon,petrol electric (hybrid),automatic,Clare,1
2024,October,TOYOTA,rav 4,Medium SUV (D3),Station Wagon,petrol electric (hybrid),automatic,Dublin,15
2024,October,TOYOTA,rav 4,Medium SUV (D3),Station Wagon,petrol electric (hybrid),automatic,Donegal,1
2024,October,TOYOTA,rav 4,Medium SUV (D3),Station Wagon,petrol electric (hybrid),automatic,Galway,3
2024,October,TOYOTA,rav 4,Medium SUV (D3),Station Wagon,petrol electric (hybrid),automatic,Kildare,5
2024,October,TOYOTA,rav 4,Medium SUV (D3),Station Wagon,petrol electric (hybrid),automatic,Limerick,1
2024,October,TOYOTA,rav 4,Medium SUV (D3),Station Wagon,petrol electric (hybrid),automatic,Louth,3
2024,October,TOYOTA,rav 4,Medium SUV (D3),Station Wagon,petrol electric (hybrid),automatic,Laois,1
2024,October,TOYOTA,rav 4,Medium SUV (D3),Station Wagon,petrol electric (hybrid),automatic,Meath,1
2024,October,TOYOTA,rav 4,Medium SUV (D3),Station Wagon,petrol electric (hybrid),automatic,Mayo,2
2024,October,TOYOTA,rav 4,Medium SUV (D3),Station Wagon,petrol electric (hybrid),automatic,Offaly,2
2024,October,TOYOTA,rav 4,Medium SUV (D3),Station Wagon,petrol electric (hybrid),automatic,Roscommon,3
2024,October,TOYOTA,rav 4,Medium SUV (D3),Station Wagon,petrol electric (hybrid),automatic,Tipperary,1
2024,October,TOYOTA,rav 4,Medium SUV (D3),Station Wagon,petrol electric (hybrid),automatic,Waterford,2
2024,October,TOYOTA,rav 4,Medium SUV (D3),Station Wagon,petrol electric (hybrid),automatic,Westmeath,1
2024,October,TOYOTA,rav 4,Medium SUV (D3),Station Wagon,petrol electric (hybrid),automatic,Wicklow,1
2024,October,TOYOTA,corolla,Small Standard (C1),Station Wagon,petrol electric (hybrid),automatic,Carlow,1
2024,October,TOYOTA,corolla,Small Standard (C1),Station Wagon,petrol electric (hybrid),automatic,Kildare,1
2024,October,TOYOTA,corolla,Small Standard (C1),Station Wagon,petrol electric (hybrid),automatic,Limerick,1
2024,October,TOYOTA,corolla,Small Standard (C1),Station Wagon,petrol electric (hybrid),automatic,Sligo,1
2024,October,TOYOTA,prius hybrid,Medium Standard (D1),Hatchback,petrol/plug-in electric hybrid,automatic,Cavan,1
2024,October,TOYOTA,prius hybrid,Medium Standard (D1),Hatchback,petrol/plug-in electric hybrid,automatic,Galway,1
2024,October,TOYOTA,prius hybrid,Medium Standard (D1),Hatchback,petrol/plug-in electric hybrid,automatic,Kilkenny,1
2024,October,TOYOTA,prius hybrid,Medium Standard (D1),Hatchback,petrol/plug-in electric hybrid,automatic,Tipperary,1
2024,October,TOYOTA,rav 4,Medium SUV (D3),Station Wagon,petrol/plug-in electric hybrid,automatic,Cavan,1
2024,October,TOYOTA,rav 4,Medium SUV (D3),Station Wagon,petrol/plug-in electric hybrid,automatic,Dublin,3
2024,October,TOYOTA,rav 4,Medium SUV (D3),Station Wagon,petrol/plug-in electric hybrid,automatic,Donegal,1
2024,October,TOYOTA,rav 4,Medium SUV (D3),Station Wagon,petrol/plug-in electric hybrid,automatic,Kildare,2
2024,October,TOYOTA,rav 4,Medium SUV (D3),Station Wagon,petrol/plug-in electric hybrid,automatic,Meath,3
2024,October,TOYOTA,rav 4,Medium SUV (D3),Station Wagon,petrol/plug-in electric hybrid,automatic,Roscommon,1
2024,October,TOYOTA,rav 4,Medium SUV (D3),Station Wagon,petrol/plug-in electric hybrid,automatic,Tipperary,2
2024,October,TOYOTA,rav 4,Medium SUV (D3),Station Wagon,petrol/plug-in electric hybrid,automatic,Waterford,1
2024,October,VOLKSWAGEN,id.4,Medium SUV (D3),Estate,electric,automatic,Cork,1
2024,October,VOLKSWAGEN,id.4,Medium SUV (D3),Estate,electric,automatic,Clare,1
2024,October,VOLKSWAGEN,id.4,Medium SUV (D3),Estate,electric,automatic,Dublin,36
2024,October,VOLKSWAGEN,id.4,Medium SUV (D3),Estate,electric,automatic,Kildare,5
2024,October,VOLKSWAGEN,id.4,Medium SUV (D3),Estate,electric,automatic,Laois,1
2024,October,VOLKSWAGEN,id.4,Medium SUV (D3),Estate,electric,automatic,Meath,1
2024,October,VOLKSWAGEN,id.4,Medium SUV (D3),Estate,electric,automatic,Tipperary,1
2024,October,VOLKSWAGEN,id.4,Medium SUV (D3),Estate,electric,automatic,Waterford,1
2024,October,VOLKSWAGEN,id.4,Medium SUV (D3),Estate,electric,automatic,Westmeath,1
2024,October,VOLKSWAGEN,id.4,Medium SUV (D3),Estate,electric,automatic,Wicklow,2
2024,October,VOLKSWAGEN,id.4,Medium SUV (D3),Estate,electric,automatic,Wexford,2
2024,October,VOLKSWAGEN,id buzz pc,MPV Large (M2),Estate,electric,automatic,Cork,1
2024,October,VOLKSWAGEN,id buzz pc,MPV Large (M2),Estate,electric,automatic,Dublin,1
2024,October,VOLKSWAGEN,id.3,Small Standard (C1),Estate,electric,automatic,Dublin,6
2024,October,VOLKSWAGEN,id.3,Small Standard (C1),Estate,electric,automatic,Donegal,1
2024,October,VOLKSWAGEN,id.3,Small Standard (C1),Estate,electric,automatic,Galway,1
2024,October,VOLKSWAGEN,id.3,Small Standard (C1),Estate,electric,automatic,Kildare,2
2024,October,VOLKSWAGEN,id.3,Small Standard (C1),Estate,electric,automatic,Sligo,1
2024,October,VOLKSWAGEN,id.3,Small Standard (C1),Estate,electric,automatic,Wexford,1
2024,October,VOLKSWAGEN,id.7,Medium Prestige (D2),Hatchback,electric,automatic,Dublin,5
2024,October,VOLKSWAGEN,id.7,Medium Prestige (D2),Hatchback,electric,automatic,Galway,1
2024,October,VOLKSWAGEN,id.7,Medium Prestige (D2),Hatchback,electric,automatic,Kildare,2
2024,October,VOLKSWAGEN,id.5,Medium SUV (D3),Station Wagon,electric,automatic,Dublin,6
2024,October,VOLKSWAGEN,id.5,Medium SUV (D3),Station Wagon,electric,automatic,Louth,1
2024,October,VOLKSWAGEN,t7,Medium Standard (D1),Hatchback,petrol/plug-in electric hybrid,automatic,Cavan,1
2024,October,VOLKSWAGEN,t7,Medium Standard (D1),Hatchback,petrol/plug-in electric hybrid,automatic,Galway,1
2024,October,VOLKSWAGEN,t7,Medium Standard (D1),Hatchback,petrol/plug-in electric hybrid,automatic,Kilkenny,1
2024,October,VOLKSWAGEN,t7,Medium Standard (D1),Hatchback,petrol/plug-in electric hybrid,automatic,Tipperary,1
2024,October,VOLKSWAGEN,tiguan,Medium Standard (D1),Hatchback,petrol/plug-in electric hybrid,automatic,Cavan,1
2024,October,VOLKSWAGEN,tiguan,Medium Standard (D1),Hatchback,petrol/plug-in electric hybrid,automatic,Galway,1
2024,October,VOLKSWAGEN,tiguan,Medium Standard (D1),Hatchback,petrol/plug-in electric hybrid,automatic,Kilkenny,1
2024,October,VOLKSWAGEN,tiguan,Medium Standard (D1),Hatchback,petrol/plug-in electric hybrid,automatic,Tipperary,1
2024,October,VOLVO,ex90,Large SUV (E3),MPV,electric,automatic,Dublin,2
2024,October,VOLVO,xc40,Medium SUV (D3),Station Wagon,electric,automatic,Dublin,3
2024,October,VOLVO,xc40,Medium SUV (D3),Station Wagon,electric,automatic,Longford,1
2024,October,VOLVO,xc40,Medium SUV (D3),Station Wagon,electric,automatic,Wexford,1
2024,October,VOLVO,c40,Small SUV (C3),Station Wagon,electric,automatic,Carlow,1
2024,October,VOLVO,c40,Small SUV (C3),Station Wagon,electric,automatic,Galway,1
2024,October,VOLVO,ex30,Small SUV (C3),Station Wagon,electric,automatic,Cork,2
2024,October,VOLVO,ex30,Small SUV (C3),Station Wagon,electric,automatic,Dublin,4
2024,October,VOLVO,ex30,Small SUV (C3),Station Wagon,electric,automatic,Donegal,1
2024,October,VOLVO,ex30,Small SUV (C3),Station Wagon,electric,automatic,Kilkenny,1
2024,October,VOLVO,ex30,Small SUV (C3),Station Wagon,electric,automatic,Westmeath,1
2024,October,VOLVO,xc90,Large SUV (E3),Estate,petrol/plug-in electric hybrid,automatic,Dublin,1
2024,October,VOLVO,xc90,Large SUV (E3),MPV,petrol/plug-in electric hybrid,automatic,Cork,1
2024,October,VOLVO,xc90,Large SUV (E3),MPV,petrol/plug-in electric hybrid,automatic,Dublin,4
2024,October,VOLVO,v60,Medium Prestige (D2),Station Wagon,petrol/plug-in electric hybrid,automatic,Dublin,1
2024,October,VOLVO,xc60,Medium SUV (D3),Station Wagon,petrol/plug-in electric hybrid,automatic,Dublin,5
2024,October,VOLVO,xc60,Medium SUV (D3),Station Wagon,petrol/plug-in electric hybrid,automatic,Meath,1
2024,September,AUDI,a4,Medium Prestige (D2),Estate,diesel electric (hybrid),automatic,Dublin,2
2024,September,AUDI,a6,Large Prestige (E2),Saloon,diesel electric (hybrid),automatic,Cork,2
2024,September,AUDI,a6,Large Prestige (E2),Saloon,diesel electric (hybrid),automatic,Dublin,26
2024,September,AUDI,a6,Large Prestige (E2),Saloon,diesel electric (hybrid),automatic,Galway,1
2024,September,AUDI,a6,Large Prestige (E2),Saloon,diesel electric (hybrid),automatic,Kildare,2
2024,September,AUDI,a6,Large Prestige (E2),Saloon,diesel electric (hybrid),automatic,Limerick,4
2024,September,AUDI,a6,Large Prestige (E2),Station Wagon,diesel electric (hybrid),automatic,Dublin,1
2024,September,AUDI,a6,Large Prestige (E2),Station Wagon,diesel electric (hybrid),automatic,Westmeath,1
2024,September,AUDI,q4 etron,Small SUV (C3),Hatchback,electric,automatic,Dublin,1
2024,September,AUDI,q6 e-tron,Medium SUV (D3),Station Wagon,electric,automatic,Limerick,1
2024,September,AUDI,q6 e-tron,Medium SUV (D3),Station Wagon,electric,automatic,Meath,1
2024,September,AUDI,q4 etron,Small SUV (C3),Station Wagon,electric,automatic,Cork,1
2024,September,AUDI,q4 etron,Small SUV (C3),Station Wagon,electric,automatic,Dublin,13
2024,September,AUDI,q4 etron,Small SUV (C3),Station Wagon,electric,automatic,Louth,1
2024,September,AUDI,q4 etron,Small SUV (C3),Station Wagon,electric,automatic,Sligo,1
2024,September,AUDI,q4 etron,Small SUV (C3),Station Wagon,electric,automatic,Waterford,1
2024,September,AUDI,a3,Small Prestige (C2),Saloon,petrol electric (hybrid),automatic,Dublin,4
2024,September,AUDI,a3,Small Prestige (C2),Saloon,petrol electric (hybrid),automatic,Limerick,1
2024,September,AUDI,a3,Small Prestige (C2),Saloon,petrol electric (hybrid),automatic,Meath,1
2024,September,AUDI,a3,Small Prestige (C2),Saloon,petrol electric (hybrid),automatic,Tipperary,1
2024,September,AUDI,a7,Large Prestige (E2),Hatchback,petrol/plug-in electric hybrid,automatic,Dublin,1
2024,September,AUDI,q5,Medium SUV (D3),Hatchback,petrol/plug-in electric hybrid,automatic,Dublin,9
2024,September,AUDI,q5,Medium SUV (D3),Hatchback,petrol/plug-in electric hybrid,automatic,Kildare,2
2024,September,AUDI,q3,Small SUV (C3),Hatchback,petrol/plug-in electric hybrid,automatic,Dublin,1
2024,September,AUDI,a6,Large Prestige (E2),Saloon,petrol/plug-in electric hybrid,automatic,Dublin,4
2024,September,AUDI,q7,Large SUV (E3),Station Wagon,petrol/plug-in electric hybrid,automatic,Dublin,4
2024,September,AUDI,q7,Large SUV (E3),Station Wagon,petrol/plug-in electric hybrid,automatic,Meath,1
2024,September,AUDI,q7,Large SUV (E3),Station Wagon,petrol/plug-in electric hybrid,automatic,Tipperary,1
2024,September,AUDI,q5,Medium SUV (D3),Station Wagon,petrol/plug-in electric hybrid,automatic,Cork,1
2024,September,AUDI,q5,Medium SUV (D3),Station Wagon,petrol/plug-in electric hybrid,automatic,Dublin,9
2024,September,AUDI,q5,Medium SUV (D3),Station Wagon,petrol/plug-in electric hybrid,automatic,Kildare,1
2024,September,AUDI,q5,Medium SUV (D3),Station Wagon,petrol/plug-in electric hybrid,automatic,Waterford,1
2024,September,AUDI,q3,Small SUV (C3),Station Wagon,petrol/plug-in electric hybrid,automatic,Dublin,3
2024,September,AUDI,e-tron gt,Luxury Prestige (F2),Hatchback,electric,ctb / linear gear,Dublin,1
2024,September,AUDI,e-tron,Large SUV (E3),Station Wagon,electric,ctb / linear gear,Dublin,1
2024,September,AUDI,q8 e-tron,Large SUV (E3),Station Wagon,electric,ctb / linear gear,Dublin,1
2024,September,BMW,ix2,MPV Compact (M1),Hatchback,electric,automatic,Wicklow,1
2024,September,BMW,ix2,MPV Compact (M1),Hatchback,electric,automatic,Wexford,1
2024,September,BMW,i4,Sports Prestige (G2),Saloon,electric,automatic,Cork,2
2024,September,BMW,i4,Sports Prestige (G2),Saloon,electric,automatic,Dublin,7
2024,September,BMW,i4,Sports Prestige (G2),Saloon,electric,automatic,Kildare,2
2024,September,BMW,i4,Sports Prestige (G2),Saloon,electric,automatic,Wicklow,1
2024,September,BMW,ix3,Medium SUV (D3),Station Wagon,electric,automatic,Dublin,9
2024,September,BMW,ix3,Medium SUV (D3),Station Wagon,electric,automatic,Galway,2
